,superficie,time_ctrl,PRECIPITACION,time_ext,SOL,personal,RACHA,lng,lat,Año,TMAX,medios,PRES_RANGE
253,5.0,2.0,0,2.0,10.1,17,12.2,-8.681299,42.797346,2001,20.0,3,3.60000000000002
254,1.0,3.25,0,3.25,10.1,7,12.2,-8.976258,42.687163,2001,20.0,1,3.60000000000002
255,2.0,2.0,0,2.0,10.1,5,12.2,-9.007319,42.642678,2001,20.0,1,3.60000000000002
256,5.0,2.45,0,2.45,10.1,6,12.2,-8.670577,42.776189,2001,20.0,1,3.60000000000002
257,1.0,0.45,0,0.45,10.1,5,12.2,-8.999427,42.607448,2001,20.0,1,3.60000000000002
258,1.6,1.3,0,1.3,10.1,11,12.2,-8.926821,43.068876,2001,20.0,2,3.60000000000002
259,1.1,2.03,0,2.03,10.1,17,12.2,-8.976258,42.687163,2001,20.0,1,3.60000000000002
260,1.0,1.3,0,1.3,10.1,5,12.2,-8.866091,42.851086,2001,20.0,0,3.60000000000002
261,1.03,1.3,0,1.3,10.1,19,12.2,-8.74912,42.796929,2001,20.0,2,3.60000000000002
262,4.0,3.0,0,3.0,10.1,24,12.2,-9.014173,43.173635,2001,20.0,3,3.60000000000002
263,10.0,3.5,0,3.5,10.1,21,12.2,-8.804536,42.860227,2001,20.0,2,3.60000000000002
264,6.0,4.15,0,4.15,10.1,26,12.2,-8.687411,42.826981,2001,20.0,4,3.60000000000002
265,2.3,1.2,0,1.2,10.1,6,12.2,-8.962431,43.003742,2001,20.0,1,3.60000000000002
266,2.0,2.05,0,2.05,10.1,27,12.2,-8.687411,42.826981,2001,20.0,3,3.60000000000002
267,1.0,1.45,0,1.45,10.1,7,12.2,-8.287932,43.501867,2001,20.0,1,3.60000000000002
268,1.4,2.4,0,2.4,10.0,9,12.5,-8.787082,42.709977,2001,20.8,1,3.10000000000002
269,2.0,2.55,0,2.55,10.0,10,12.5,-9.119204,42.97541,2001,20.8,0,3.10000000000002
270,1.2,1.2,0,1.2,10.0,12,12.5,-8.219855,43.567613,2001,20.8,2,3.10000000000002
271,1.0,1.4,0,1.4,10.1,6,12.2,-8.928184,42.700129,2001,20.0,1,3.60000000000002
272,2.0,2.5,0,2.5,10.1,12,12.2,-8.327804,43.377596,2001,20.0,2,3.60000000000002
273,3.5,3.45,0,3.45,10.1,13,12.2,-9.034524,42.626273,2001,20.0,2,3.60000000000002
274,1.4,3.1,0,3.1,10.1,6,12.2,-8.962431,43.003742,2001,20.0,1,3.60000000000002
275,1.0,4.0,0,4.0,10.1,11,12.2,-8.367323,43.100946,2001,20.0,1,3.60000000000002
276,1.0,1.15,0,1.15,10.1,7,12.2,-9.05551,43.007193,2001,20.0,0,3.60000000000002
277,5.0,2.1,0,2.1,10.0,11,12.5,-8.931156,42.772472,2001,20.8,1,3.10000000000002
278,1.0,1.2,0,1.2,10.0,13,12.5,-8.889844,42.804589,2001,20.8,1,3.10000000000002
279,9.0,2.55,0,2.55,10.0,33,12.5,-9.007319,42.642678,2001,20.8,3,3.10000000000002
280,1.9,2.35,0,2.35,10.0,15,12.5,-9.011809,42.583627,2001,20.8,2,3.10000000000002
281,3.0,1.1,0,1.1,10.0,6,12.5,-8.950453,42.732381,2001,20.8,0,3.10000000000002
282,1.0,1.3,0,1.3,10.0,22,12.5,-8.557183,42.776256,2001,20.8,3,3.10000000000002
283,2.5,1.15,0,1.15,10.0,14,12.5,-8.687411,42.826981,2001,20.8,1,3.10000000000002
284,3.0,0.45,0,0.45,10.0,10,12.5,-8.687411,42.826981,2001,20.8,1,3.10000000000002
285,1.0,0.57,0,0.57,10.0,6,12.5,-8.201348,43.590545,2001,20.8,1,3.10000000000002
286,3.0,3.45,0,3.45,10.0,2,12.5,-9.034524,42.626273,2001,20.8,1,3.10000000000002
287,1.0,2.35,0,2.35,10.0,16,12.5,-8.598926,43.107206,2001,20.8,1,3.10000000000002
288,5.2,3.2,0,3.2,10.0,18,12.5,-9.086996,43.068398,2001,20.8,3,3.10000000000002
289,2.0,3.45,0,3.45,10.0,21,12.5,-8.623962,42.845404,2001,20.8,3,3.10000000000002
290,10.0,4.05,0,4.05,10.0,15,12.5,-8.648783,42.786588,2001,20.8,0,3.10000000000002
291,2.0,2.25,0,2.25,10.0,19,12.5,-8.93909,42.858649,2001,20.8,3,3.10000000000002
292,1.8,1.25,0,1.25,10.0,13,12.5,-8.641404,42.813059,2001,20.8,0,3.10000000000002
293,1.0,1.3,0,1.3,10.0,11,12.5,-8.787082,42.709977,2001,20.8,1,3.10000000000002
294,1.3,1.15,0,1.15,10.0,16,12.5,-8.801318,42.825461,2001,20.8,2,3.10000000000002
295,9.0,4.0,0,4.0,10.0,22,12.5,-8.681299,42.797346,2001,20.8,1,3.10000000000002
296,1.5,3.1,0,3.1,10.0,14,7.8,-9.026022,42.53267,2001,20.3,2,3.70000000000005
297,2.0,2.55,0,2.55,10.0,24,12.5,-8.919052,42.812529,2001,20.8,2,3.10000000000002
298,1.6,1.1,0,1.1,10.0,16,7.8,-8.607145,42.884296,2001,20.3,3,3.70000000000005
299,1.0,2.15,0,2.15,10.0,5,7.8,-8.866604,42.640799,2001,20.3,1,3.70000000000005
300,1.7,1.15,0,1.15,10.0,10,7.8,-8.950453,42.732381,2001,20.3,1,3.70000000000005
301,5.1,0.5,0,0.5,10.0,5,7.8,-8.837036,43.314407,2001,20.3,2,3.70000000000005
302,2.5,3.2,0,3.2,10.0,11,7.8,-8.801955,43.294596,2001,20.3,1,3.70000000000005
303,4.0,3.4,0,3.4,10.0,23,7.8,-8.692291,43.21314,2001,20.3,6,3.70000000000005
304,1.5,1.3,0,1.3,10.0,11,7.8,-8.110599,43.54733,2001,20.3,3,3.70000000000005
305,1.25,2.45,0,2.45,10.0,13,7.8,-8.802512,42.780977,2001,20.3,2,3.70000000000005
306,1.6,2.15,0,2.15,10.0,12,7.8,-8.341676,43.223627,2001,20.3,1,3.70000000000005
307,1.01,1.1,0,1.1,10.0,11,7.8,-8.203548,43.236553,2001,20.3,1,3.70000000000005
308,1.0,0.5,0,0.5,10.0,15,7.8,-8.237342,43.513472,2001,20.3,2,3.70000000000005
309,4.3,3.35,0,3.35,10.0,16,7.8,-8.648783,42.786588,2001,20.3,5,3.70000000000005
310,1.7,3.1,0,3.1,10.0,7,7.8,-8.786446,42.671189,2001,20.3,0,3.70000000000005
311,1.5,2.2,1,2.2,0.2,17,8.3,-8.996434,42.718163,2001,21.4,2,2.5
312,1.3,1.5,1,1.5,0.2,14,8.3,-8.71045,43.161122,2001,21.4,1,2.5
313,8.05,1.35,1,1.35,0.2,11,8.3,-8.647949,42.765558,2001,21.4,0,2.5
314,1.8,1.4,1,1.4,0.2,15,8.3,-9.004175,42.695928,2001,21.4,3,2.5
315,1.03,1.15,1,1.15,0.2,26,8.3,-8.623962,42.845404,2001,21.4,3,2.5
316,1.0,2.0,1,2.0,0.0,12,7.2,-8.840326,43.338796,2001,19.2,1,4.89999999999998
317,2.2,2.4,1,2.4,0.0,12,7.2,-9.082862,42.917476,2001,19.2,3,4.89999999999998
318,1.5,2.21,0,2.21,10.1,5,12.2,-8.999427,42.607448,2001,20.0,1,3.60000000000002
319,1.5,1.5,0,1.5,8.8,20,11.1,-8.463079,43.30714,2001,24.4,2,8.59999999999991
320,1.0,4.0,0,4.0,8.8,23,11.1,-8.287932,43.501867,2001,24.4,4,8.59999999999991
321,1.5,1.4,1,1.4,2.2,13,15.3,-8.394746,43.32063,2001,21.5,4,6.10000000000002
322,3.0,3.0,0,3.0,9.6,22,11.7,-9.096309,42.85849,2001,19.0,3,3.20000000000005
323,2.5,2.15,1,2.15,6.4,11,18.3,-9.102032,43.181352,2001,12.4,2,2.5
324,1.0,0.55,1,0.55,3.4,5,9.7,-9.082862,42.917476,2001,16.0,0,1.10000000000002
325,1.0,2.0,0,2.0,8.7,6,17.8,-9.082862,42.917476,2001,13.2,1,2.39999999999998
326,2.5,2.1,0,2.1,6.4,8,16.4,-8.976199,42.584255,2001,11.8,2,3.5
327,2.0,3.2,0,3.2,6.4,7,16.4,-8.91086,42.673902,2001,11.8,0,3.5
328,4.0,2.25,0,2.25,6.4,9,16.4,-8.287932,43.501867,2001,11.8,2,3.5
329,1.0,1.55,0,1.55,6.4,4,16.4,-9.114589,42.788114,2001,11.8,1,3.5
330,4.0,4.15,0,4.15,6.4,18,16.4,-8.928184,42.700129,2001,11.8,3,3.5
331,2.5,2.2,0,2.2,4.0,6,12.8,-8.618813,43.071218,2001,12.8,1,5.39999999999998
332,1.5,1.3,0,1.3,4.0,7,12.8,-8.934705,42.663777,2001,12.8,0,5.39999999999998
333,1.0,2.15,0,2.15,5.0,6,7.5,-7.966212,42.993181,2001,13.5,1,1.90000000000009
334,1.0,4.05,0,4.05,5.0,6,7.5,-9.082862,42.917476,2001,13.5,1,1.90000000000009
335,3.0,2.4,1,2.4,8.3,11,5.6,-8.897247,42.920404,2001,14.1,1,2.5
336,2.5,1.55,0,1.55,5.3,5,7.2,-9.119204,42.97541,2001,13.4,1,3.0
337,1.0,3.35,0,3.35,4.7,6,9.7,-9.119988,42.804525,2001,12.6,1,2.5
338,1.0,2.0,0,2.0,4.7,5,9.7,-9.082862,42.917476,2001,12.6,1,2.5
339,2.5,1.15,0,1.15,8.0,5,12.5,-9.119988,42.804525,2001,13.0,0,1.19999999999993
340,1.4,2.15,0,2.15,8.0,11,12.5,-8.82146,42.691763,2001,13.0,1,1.19999999999993
341,1.5,1.1,0,1.1,8.0,6,12.5,-8.598926,43.107206,2001,13.0,1,1.19999999999993
342,3.0,2.4,0,2.4,7.8,16,7.8,-9.004175,42.695928,2001,15.0,1,2.69999999999993
343,1.0,3.0,0,3.0,7.8,5,7.8,-8.928184,42.700129,2001,15.0,1,2.69999999999993
344,1.0,1.47,0,1.47,8.9,6,10.0,-9.082862,42.917476,2001,15.2,1,3.30000000000007
345,2.7,3.3,1,3.3,8.2,10,5.3,-8.741116,43.026913,2001,15.8,1,3.20000000000005
346,1.0,1.4,1,1.4,8.2,5,5.3,-9.025882,42.811717,2001,15.8,1,3.20000000000005
347,1.0,3.4,0,3.4,8.5,6,5.0,-8.97354,43.27734,2001,14.2,1,2.79999999999995
348,1.3,0.55,0,0.55,8.2,6,5.8,-8.01353,43.074985,2001,14.4,1,1.0
349,2.0,3.44,0,3.44,8.5,6,14.2,-8.914282,42.935502,2001,9.8,1,1.70000000000005
350,2.0,2.15,0,2.15,8.5,6,14.2,-8.201348,43.590545,2001,9.8,0,1.70000000000005
351,1.5,1.4,0,1.4,8.5,7,14.2,-8.130649,43.594099,2001,9.8,1,1.70000000000005
352,1.25,3.1,0,3.1,8.4,19,7.5,-8.495562,43.291593,2001,10.4,3,1.5
353,1.0,2.1,0,2.1,5.6,6,10.3,-8.926821,43.068876,2001,11.0,1,2.69999999999993
354,1.08,2.25,0,2.25,5.6,6,10.3,-8.926821,43.068876,2001,11.0,0,2.69999999999993
355,1.1,3.2,0,3.2,8.2,10,11.4,-8.94043,42.916698,2001,10.0,6,3.39999999999998
356,1.5,2.35,0,2.35,3.2,2,12.5,-8.905523,43.117091,2001,9.8,1,1.20000000000005
357,1.5,1.1,0,1.1,8.3,5,10.3,-8.480679,43.196374,2001,10.4,1,4.69999999999993
358,2.5,2.35,0,2.35,3.2,8,12.5,-8.589152,42.908835,2001,9.8,1,1.20000000000005
359,8.0,2.55,0,2.55,8.4,9,9.4,-8.051443,43.297092,2001,10.6,2,6.20000000000005
360,1.5,4.1,0,4.1,8.4,6,9.4,-9.268711,42.904709,2001,10.6,1,6.20000000000005
361,1.5,4.11,0,4.11,8.4,16,9.4,-8.111274,43.636962,2001,10.6,2,6.20000000000005
362,1.13,3.15,0,3.15,5.7,24,15.6,-9.176349,42.961099,2001,9.4,2,6.70000000000005
363,1.0,1.15,0,1.15,5.7,7,15.6,-9.096309,42.85849,2001,9.4,1,6.70000000000005
364,1.0,0.11,0,0.11,5.7,3,15.6,-9.082862,42.917476,2001,9.4,0,6.70000000000005
365,2.0,2.34,0,2.34,5.7,6,15.6,-8.111274,43.636962,2001,9.4,1,6.70000000000005
366,1.2,3.4,0,3.4,8.3,5,10.8,-8.914282,42.935502,2001,10.4,0,1.60000000000002
367,2.1,3.0,1,3.0,5.0,9,8.1,-8.051443,43.297092,2001,10.4,1,1.5
368,1.0,0.4,1,0.4,5.0,5,8.1,-8.591531,43.067882,2001,10.4,1,1.5
369,1.0,1.55,1,1.55,5.0,5,8.1,-8.066838,43.505661,2001,10.4,0,1.5
370,1.07,3.2,1,3.2,5.0,6,8.1,-9.11064,43.014366,2001,10.4,1,1.5
371,1.0,4.1,1,4.1,5.0,4,8.1,-9.023046,42.8825,2001,10.4,0,1.5
372,5.0,3.46,1,3.46,5.0,12,8.1,-9.004598,42.957011,2001,10.4,2,1.5
373,2.5,1.5,0,1.5,8.5,3,10.6,-7.12171,42.924787,2001,11.8,0,2.5
374,2.0,2.0,0,2.0,7.9,6,8.3,-7.058181,42.651721,2001,13.6,0,1.79999999999995
375,2.8,1.3,0,1.3,9.4,10,10.3,-7.293394,42.894914,2001,12.4,1,2.20000000000005
376,1.5,1.05,0,1.05,9.4,6,10.3,-7.459866,43.333796,2001,12.4,1,2.20000000000005
377,5.0,3.25,0,3.25,9.4,9,10.3,-7.108649,42.646109,2001,12.4,1,2.20000000000005
378,1.0,2.1,0,2.1,6.6,7,3.3,-6.897766,42.861821,2001,18.2,0,7.39999999999998
379,1.5,3.45,0,3.45,6.6,4,3.3,-7.097898,42.71148,2001,18.2,1,7.39999999999998
380,4.5,3.29,0,3.29,0.0,11,9.2,-7.91998,42.741672,2001,11.9,2,6.60000000000002
381,1.5,2.35,1,2.35,0.0,11,10.0,-7.32426,43.614384,2001,15.0,1,6.60000000000002
382,1.5,1.2,0,1.2,6.9,7,6.7,-7.152124,42.918997,2001,19.4,0,2.39999999999998
383,2.0,1.15,0,1.15,11.2,5,12.2,-7.476867,43.283319,2001,15.8,1,2.79999999999995
384,1.0,1.3,0,1.3,11.0,10,6.7,-7.511955,43.01121,2001,20.8,2,3.20000000000005
385,1.0,1.15,0,1.15,8.2,7,11.1,-7.741032,42.701779,2001,16.2,1,4.80000000000007
386,1.0,1.1,1,1.1,9.9,6,10.8,-7.476867,43.283319,2001,13.8,1,1.5
387,1.0,3.05,1,3.05,5.9,6,11.7,-7.367158,42.448976,2001,11.8,0,2.80000000000007
388,4.0,2.0,1,2.0,5.9,6,11.7,-7.716333,42.792872,2001,11.8,1,2.80000000000007
389,3.5,1.0,1,1.0,4.0,6,8.3,-7.912854,42.887742,2001,12.6,0,4.5
390,2.0,1.15,0,1.15,12.4,4,12.5,-7.888026,43.098274,2001,16.8,1,4.10000000000002
391,2.0,1.4,0,1.4,12.3,5,8.6,-7.752025,43.463427,2001,20.8,1,2.20000000000005
392,2.0,2.4,0,2.4,9.3,4,5.8,-7.772877,42.870613,2001,25.6,1,2.0
393,1.0,3.3,0,3.3,9.3,7,5.8,-7.147631,42.686513,2001,25.6,1,2.0
394,1.5,3.0,0,3.0,10.0,4,6.7,-7.772877,42.870613,2001,27.8,1,2.79999999999995
395,1.5,1.4,0,1.4,10.0,11,6.7,-7.723632,43.505028,2001,27.8,1,2.79999999999995
396,4.7,1.05,0,1.05,10.0,6,6.7,-7.868797,43.395669,2001,27.8,1,2.79999999999995
397,5.0,2.55,0,2.55,10.0,5,6.7,-7.092417,42.92541,2001,27.8,1,2.79999999999995
398,1.0,3.5,0,3.5,11.8,4,6.9,-7.772877,42.870613,2001,33.3,1,1.60000000000002
399,1.27,1.2,0,1.2,11.8,7,6.9,-7.665721,43.253136,2001,33.3,2,1.60000000000002
400,2.5,2.05,0,2.05,11.8,9,7.2,-7.011675,43.020702,2001,34.0,1,5.39999999999998
401,1.0,2.5,0,2.5,8.2,6,8.1,-7.661272,43.414894,2001,24.8,1,2.0
402,1.0,1.3,0,1.3,8.2,5,8.1,-7.672343,43.053426,2001,24.8,2,2.0
403,2.0,1.5,0,1.5,8.2,17,8.1,-7.639017,43.036799,2001,24.8,3,2.0
404,2.5,2.45,0,2.45,0.0,4,10.6,-6.939393,42.94173,2001,15.8,1,2.60000000000002
405,5.0,2.1,0,2.1,0.0,23,10.6,-7.910648,43.213914,2001,15.8,5,2.60000000000002
406,2.0,2.15,0,2.15,7.0,5,5.3,-7.621197,43.13246,2001,21.9,1,3.60000000000002
407,2.0,1.4,0,1.4,8.4,5,6.7,-7.857912,43.006712,2001,21.6,1,3.39999999999998
408,1.5,2.2,0,2.2,8.3,9,6.7,-7.781332,42.959727,2001,25.9,1,7.39999999999998
409,2.5,2.45,0,2.45,10.6,7,5.0,-6.984555,42.769892,2001,31.4,1,5.30000000000007
410,6.0,2.4,0,2.4,10.6,14,5.0,-7.461006,43.061369,2001,31.4,3,5.30000000000007
411,1.5,2.3,0,2.3,10.6,7,5.0,-7.405294,42.76427,2001,31.4,1,5.30000000000007
412,1.0,2.0,0,2.0,10.6,9,5.0,-7.434147,42.437294,2001,31.4,2,5.30000000000007
413,1.5,1.25,0,1.25,10.6,6,5.0,-7.180619,42.834519,2001,31.4,1,5.30000000000007
414,2.0,1.15,0,1.15,12.1,5,5.8,-7.886075,42.792209,2001,32.2,1,2.39999999999998
415,1.0,1.4,0,1.4,12.1,4,5.8,-7.830532,42.766557,2001,32.2,2,2.39999999999998
416,1.5,1.05,0,1.05,12.1,11,5.8,-6.939393,42.94173,2001,32.2,2,2.39999999999998
417,2.0,3.15,0,3.15,11.9,9,6.7,-7.943524,42.894647,2001,29.6,2,3.70000000000005
418,1.7,0.2,0,0.2,11.9,5,6.7,-7.81825,42.497716,2001,29.6,1,3.70000000000005
419,1.5,1.35,0,1.35,8.7,6,10.3,-7.446173,43.379767,2001,22.0,1,1.19999999999993
420,1.5,2.4,0,2.4,8.7,16,10.3,-7.384748,43.254934,2001,22.0,2,1.19999999999993
421,1.0,2.5,1,2.5,11.0,5,8.6,-7.81825,42.497716,2001,21.6,1,1.70000000000005
422,1.5,2.1,0,2.1,9.7,7,8.6,-7.81825,42.497716,2001,31.0,1,3.30000000000007
423,2.4,0.3,0,0.3,9.7,6,8.6,-7.860005,43.352829,2001,31.0,1,3.30000000000007
424,1.5,1.3,0,1.3,9.7,6,8.6,-7.186071,42.392444,2001,31.0,2,3.30000000000007
425,1.0,1.5,0,1.5,9.7,9,8.6,-7.886075,42.792209,2001,31.0,2,3.30000000000007
426,2.5,2.25,0,2.25,8.5,11,6.1,-7.795276,42.505186,2001,23.6,1,3.20000000000005
427,2.5,2.3,0,2.3,11.8,11,6.7,-6.948106,42.989341,2001,28.4,2,2.20000000000005
428,2.0,1.35,0,1.35,8.1,18,8.1,-7.798048,43.401664,2001,27.8,2,2.89999999999998
429,1.0,1.15,0,1.15,7.3,6,11.1,-7.561908,43.224838,2001,22.6,1,1.40000000000009
430,1.5,1.1,0,1.1,11.2,9,6.7,-7.857459,43.285315,2001,27.2,2,4.20000000000005
431,1.2,1.4,0,1.4,11.2,7,6.7,-7.714074,43.135306,2001,27.2,1,4.20000000000005
432,1.5,1.1,0,1.1,9.7,16,6.9,-7.857459,43.285315,2001,35.1,1,2.60000000000002
433,2.0,1.5,0,1.5,9.7,6,6.9,-7.543065,43.289044,2001,35.1,1,2.60000000000002
434,5.0,4.15,0,4.15,9.7,24,6.9,-7.108246,42.585326,2001,35.1,5,2.60000000000002
435,2.0,1.05,1,1.05,7.8,4,8.6,-7.849717,42.965207,2001,24.0,0,5.20000000000005
436,2.0,0.4,1,0.4,7.8,4,8.6,-7.511955,43.01121,2001,24.0,1,5.20000000000005
437,1.5,1.2,0,1.2,11.8,12,6.4,-7.564609,42.925778,2001,25.4,1,1.79999999999995
438,5.0,2.55,0,2.55,10.1,8,7.5,-7.771751,42.939652,2001,25.1,2,3.39999999999998
439,1.0,1.2,0,1.2,8.3,32,8.9,-7.563542,42.418231,2001,24.0,6,2.10000000000002
440,1.4,2.1,0,2.1,10.3,18,11.1,-7.692388,43.077448,2001,22.8,5,0.899999999999977
441,2.5,2.09,0,2.09,8.3,13,11.1,-7.723368,43.001671,2001,25.6,2,1.5
442,1.0,1.1,1,1.1,6.4,18,9.2,-7.849717,42.965207,2001,29.4,1,2.29999999999995
443,1.0,2.45,0,2.45,8.7,16,6.1,-7.645026,42.896321,2001,29.0,2,6.0
444,2.0,0.5,0,0.5,8.5,22,6.9,-7.652636,43.047199,2001,28.5,5,2.80000000000007
445,1.5,2.0,1,2.0,2.0,12,6.1,-7.884116,42.930329,2001,21.5,2,7.39999999999998
446,2.5,1.4,0,1.4,9.3,25,10.0,-7.816246,43.10301,2001,22.4,2,3.79999999999995
447,2.0,1.15,0,1.15,9.5,23,5.6,-7.912588,43.074746,2001,29.6,5,4.79999999999995
448,6.0,3.35,1,3.35,4.7,14,11.1,-7.888839,42.960686,2001,32.8,2,3.5
449,1.5,1.3,0,1.3,9.7,16,11.1,-7.610897,42.852931,2001,21.4,3,2.59999999999991
450,10.0,2.2,0,2.2,11.5,26,11.1,-7.893635,43.312477,2001,22.2,5,1.29999999999995
451,2.0,1.3,0,1.3,11.4,9,11.7,-7.011675,43.020702,2001,20.8,2,2.79999999999995
452,1.8,1.1,0,1.1,11.4,6,11.7,-7.527071,43.220333,2001,20.8,1,2.79999999999995
453,2.0,1.55,0,1.55,10.2,21,10.0,-7.690274,42.895515,2001,22.0,2,1.60000000000002
454,1.0,1.0,0,1.0,10.3,10,9.4,-7.743663,42.539528,2001,21.8,1,2.10000000000002
455,4.0,2.5,0,2.5,9.0,33,10.3,-7.890963,42.528747,2001,22.6,8,2.5
456,7.0,4.15,0,4.15,9.0,20,10.3,-7.296664,43.042868,2001,22.6,3,2.5
457,1.0,3.55,0,3.55,10.0,6,10.3,-7.053804,42.721995,2001,21.2,1,2.0
458,1.0,1.3,0,1.3,10.0,16,10.3,-7.888026,43.098274,2001,21.2,5,2.0
459,1.0,1.1,0,1.1,10.0,11,10.3,-7.457685,42.652458,2001,21.2,2,2.0
460,1.5,1.45,0,1.45,9.7,2,8.1,-7.561903,43.316116,2001,22.8,1,2.19999999999993
461,1.0,0.5,0,0.5,9.7,11,8.1,-7.741032,42.701779,2001,22.8,2,2.19999999999993
462,7.0,4.0,0,4.0,9.7,17,8.1,-7.951334,42.852899,2001,22.8,2,2.19999999999993
463,2.6,2.25,0,2.25,7.8,31,5.6,-7.370246,43.473029,2001,25.2,3,2.10000000000002
464,1.0,1.2,0,1.2,7.8,9,5.6,-7.951334,42.852899,2001,25.2,1,2.10000000000002
465,2.0,2.05,0,2.05,7.8,20,5.6,-7.516006,43.717788,2001,25.2,0,2.10000000000002
466,2.54,2.35,0,2.35,7.8,23,5.6,-7.771751,42.939652,2001,25.2,3,2.10000000000002
467,5.0,2.3,0,2.3,7.8,22,5.6,-7.203602,42.777312,2001,25.2,4,2.10000000000002
468,1.3,2.35,1,2.35,7.8,7,6.9,-7.849717,42.965207,2001,24.2,1,2.39999999999998
469,1.5,1.2,1,1.2,7.8,6,6.9,-7.849717,42.965207,2001,24.2,1,2.39999999999998
470,3.0,3.15,1,3.15,7.8,6,6.9,-7.188256,42.953649,2001,24.2,3,2.39999999999998
471,1.0,1.0,0,1.0,10.2,23,10.0,-7.931214,42.867707,2001,21.4,3,2.69999999999993
472,2.0,2.45,0,2.45,10.2,12,10.0,-7.588403,42.884552,2001,21.4,6,2.69999999999993
473,1.0,2.35,0,2.35,10.2,12,10.0,-7.272222,42.974974,2001,21.4,3,2.69999999999993
474,1.01,1.2,0,1.2,9.5,17,10.0,-7.53536,43.244896,2001,21.9,2,1.60000000000002
475,1.01,1.05,0,1.05,9.5,6,10.0,-7.618634,43.185106,2001,21.9,1,1.60000000000002
476,3.0,1.25,0,1.25,10.1,13,12.5,-7.527071,43.220333,2001,19.1,4,3.59999999999991
477,2.0,2.0,0,2.0,10.3,21,10.8,-7.32973,43.098752,2001,19.7,3,2.59999999999991
478,1.9,1.05,0,1.05,10.3,24,10.8,-7.46024,43.259874,2001,19.7,5,2.59999999999991
479,1.0,0.55,0,0.55,10.3,1,10.8,-7.215847,42.765959,2001,19.7,3,2.59999999999991
480,2.0,1.35,0,1.35,10.3,31,10.8,-6.888242,42.962634,2001,19.7,7,2.59999999999991
481,1.5,1.25,0,1.25,10.3,16,10.8,-6.975109,42.871365,2001,19.7,1,2.59999999999991
482,1.3,1.15,0,1.15,10.3,6,10.8,-7.527071,43.220333,2001,19.7,1,2.59999999999991
483,3.5,1.45,0,1.45,9.8,12,6.4,-7.032805,42.926166,2001,20.7,2,2.5
484,2.0,1.55,0,1.55,9.8,30,6.4,-7.909904,42.864021,2001,20.7,5,2.5
485,2.5,1.55,0,1.55,9.8,15,6.4,-7.063312,42.83589,2001,20.7,2,2.5
486,2.5,2.1,1,2.1,1.0,6,3.1,-7.857912,43.006712,2001,22.7,1,1.30000000000007
487,2.75,0.5,1,0.5,1.0,21,3.1,-7.49998,43.299248,2001,22.7,2,1.30000000000007
488,1.0,1.15,1,1.15,1.0,9,3.1,-7.888026,43.098274,2001,22.7,3,1.30000000000007
489,1.0,1.4,1,1.4,1.0,19,3.1,-7.27101,42.772776,2001,22.7,4,1.30000000000007
490,2.0,1.45,1,1.45,1.0,21,3.1,-7.789261,42.847869,2001,22.7,0,1.30000000000007
491,1.0,0.5,1,0.5,0.0,12,3.1,-7.32973,43.098752,2001,19.1,2,3.89999999999998
492,1.0,1.25,1,1.25,0.0,6,11.9,-7.223983,42.856677,2001,21.6,1,4.79999999999995
493,2.0,0.5,0,0.5,9.9,6,9.7,-8.153738,42.404547,2001,26.4,1,3.39999999999998
494,3.0,3.35,0,3.35,9.9,5,9.7,-8.245343,42.340253,2001,26.4,0,3.39999999999998
495,5.0,2.4,0,2.4,9.9,22,9.7,-7.397433,41.947373,2001,26.4,3,3.39999999999998
496,1.0,1.25,0,1.25,9.9,6,9.7,-8.159295,42.142428,2001,26.4,1,3.39999999999998
497,1.0,1.0,1,1.0,0.0,13,12.8,-8.000253,42.324554,2001,19.2,2,6.19999999999993
498,2.2,1.05,1,1.05,0.0,5,12.8,-7.373615,42.389729,2001,19.2,0,6.19999999999993
499,2.0,1.15,0,1.15,10.8,5,5.8,-8.267309,42.418162,2001,28.6,1,4.39999999999998
500,3.5,2.0,0,2.0,10.0,7,8.3,-8.222657,42.321315,2001,27.0,1,4.0
501,3.0,3.45,0,3.45,10.0,7,8.3,-6.944281,42.511403,2001,27.0,7,4.0
502,1.0,0.5,0,0.5,9.6,5,6.9,-8.301994,42.403177,2001,28.8,1,3.10000000000002
503,3.5,1.3,0,1.3,9.6,6,6.9,-6.869887,42.368587,2001,28.8,0,3.10000000000002
504,2.5,1.3,0,1.3,9.2,12,5.3,-7.936283,42.204044,2001,37.4,2,6.20000000000005
505,4.0,2.0,0,2.0,9.2,15,5.3,-8.155804,42.31561,2001,37.4,2,6.20000000000005
506,2.0,1.25,0,1.25,10.9,11,8.3,-7.745925,42.406277,2001,30.2,2,4.20000000000005
507,2.5,1.28,0,1.28,10.9,17,8.3,-7.438317,41.965715,2001,30.2,2,4.20000000000005
508,3.0,2.1,0,2.1,8.8,13,6.9,-8.025887,42.509746,2001,27.2,3,2.19999999999993
509,1.0,3.15,0,3.15,8.8,12,6.9,-8.241844,42.304143,2001,27.2,1,2.19999999999993
510,1.0,1.25,0,1.25,7.9,6,8.9,-8.241844,42.304143,2001,25.0,1,2.5
511,1.5,1.55,0,1.55,7.9,6,8.9,-8.307481,42.456696,2001,25.0,1,2.5
512,1.0,1.0,0,1.0,9.6,5,9.2,-8.249436,42.270645,2001,21.8,0,8.10000000000002
513,3.0,2.35,0,2.35,10.9,3,5.0,-6.904879,42.345413,2001,37.0,1,6.0
